region,Year,quantile,lag,Estimate,STA,STA_cor,STA_cor_p,SPI,SPI_cor,SPI_cor_p
"a. Pacific 
Northwest",2004,50,lag_2,1.37831777241105,-0.330380052393726,0.127243669088036,0.45,0.354555599504646,0.0624946668179992,0.71
"a. Pacific 
Northwest",2004,90,lag_0,1.54485912218462,0.809968106582097,0.230868561222735,0.17,0.071750846311777,-0.190836836504165,0.26
"a. Pacific 
Northwest",2004,90,lag_1,1.54485912218462,1.28591109902981,0.0134538875233324,0.94,-0.591833735523851,0.165476926473206,0.33
"a. Pacific 
Northwest",2004,90,lag_2,1.54485912218462,-0.330380052393726,0.382683344252227,0.02,0.354555599504646,-0.179605197910766,0.29
"a. Pacific 
Northwest",2005,10,lag_0,0.823564878668591,0.686847543559326,-0.196486014597303,0.24,-1.30429120999143,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2005,10,lag_1,0.823564878668591,0.809968106582097,-0.148174357518156,0.38,0.071750846311777,0.362425254128277,0.03
"a. Pacific 
Northwest",2005,10,lag_2,0.823564878668591,1.28591109902981,-0.110232893677887,0.52,-0.591833735523851,0.183847222182792,0.28
"a. Pacific 
Northwest",2005,50,lag_0,1.53946654329572,0.686847543559326,-0.212817945041297,0.21,-1.30429120999143,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2005,50,lag_1,1.53946654329572,0.809968106582097,-0.0646420011291659,0.7,0.071750846311777,0.35537103061443,0.03
"a. Pacific 
Northwest",2005,50,lag_2,1.53946654329572,1.28591109902981,0.127243669088036,0.45,-0.591833735523851,0.0624946668179992,0.71
"a. Pacific 
Northwest",2005,90,lag_0,1.5993785180464,0.686847543559326,0.230868561222735,0.17,-1.30429120999143,-0.190836836504165,0.26
"a. Pacific 
Northwest",2005,90,lag_1,1.5993785180464,0.809968106582097,0.0134538875233324,0.94,0.071750846311777,0.165476926473206,0.33
"a. Pacific 
Northwest",2005,90,lag_2,1.5993785180464,1.28591109902981,0.382683344252227,0.02,-0.591833735523851,-0.179605197910766,0.29
"a. Pacific 
Northwest",2006,10,lag_0,0.686286593900277,0.416333837928494,-0.196486014597303,0.24,0.287681478264564,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2006,10,lag_1,0.686286593900277,0.686847543559326,-0.148174357518156,0.38,-1.30429120999143,0.362425254128277,0.03
"a. Pacific 
Northwest",2006,10,lag_2,0.686286593900277,0.809968106582097,-0.110232893677887,0.52,0.071750846311777,0.183847222182792,0.28
"a. Pacific 
Northwest",2006,50,lag_0,1.4103894621403,0.416333837928494,-0.212817945041297,0.21,0.287681478264564,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2006,50,lag_1,1.4103894621403,0.686847543559326,-0.0646420011291659,0.7,-1.30429120999143,0.35537103061443,0.03
"a. Pacific 
Northwest",2006,50,lag_2,1.4103894621403,0.809968106582097,0.127243669088036,0.45,0.071750846311777,0.0624946668179992,0.71
"a. Pacific 
Northwest",2006,90,lag_0,1.71040939821016,0.416333837928494,0.230868561222735,0.17,0.287681478264564,-0.190836836504165,0.26
"a. Pacific 
Northwest",2006,90,lag_1,1.71040939821016,0.686847543559326,0.0134538875233324,0.94,-1.30429120999143,0.165476926473206,0.33
"a. Pacific 
Northwest",2006,90,lag_2,1.71040939821016,0.809968106582097,0.382683344252227,0.02,0.071750846311777,-0.179605197910766,0.29
"a. Pacific 
Northwest",2007,10,lag_0,0.63651837327622,-0.195063674601414,-0.196486014597303,0.24,0.0757414829797827,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2007,10,lag_1,0.63651837327622,0.416333837928494,-0.148174357518156,0.38,0.287681478264564,0.362425254128277,0.03
"a. Pacific 
Northwest",2007,10,lag_2,0.63651837327622,0.686847543559326,-0.110232893677887,0.52,-1.30429120999143,0.183847222182792,0.28
"a. Pacific 
Northwest",2007,50,lag_0,1.39202517045426,-0.195063674601414,-0.212817945041297,0.21,0.0757414829797827,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2007,50,lag_1,1.39202517045426,0.416333837928494,-0.0646420011291659,0.7,0.287681478264564,0.35537103061443,0.03
"a. Pacific 
Northwest",2007,50,lag_2,1.39202517045426,0.686847543559326,0.127243669088036,0.45,-1.30429120999143,0.0624946668179992,0.71
"a. Pacific 
Northwest",2007,90,lag_0,1.64270962784763,-0.195063674601414,0.230868561222735,0.17,0.0757414829797827,-0.190836836504165,0.26
"a. Pacific 
Northwest",2007,90,lag_1,1.64270962784763,0.416333837928494,0.0134538875233324,0.94,0.287681478264564,0.165476926473206,0.33
"a. Pacific 
Northwest",2007,90,lag_2,1.64270962784763,0.686847543559326,0.382683344252227,0.02,-1.30429120999143,-0.179605197910766,0.29
"a. Pacific 
Northwest",2008,10,lag_0,0.789879700670962,-1.3602656824144,-0.196486014597303,0.24,-0.322854964406861,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2008,10,lag_1,0.789879700670962,-0.195063674601414,-0.148174357518156,0.38,0.0757414829797827,0.362425254128277,0.03
"a. Pacific 
Northwest",2008,10,lag_2,0.789879700670962,0.416333837928494,-0.110232893677887,0.52,0.287681478264564,0.183847222182792,0.28
"a. Pacific 
Northwest",2008,50,lag_0,1.47037216714144,-1.3602656824144,-0.212817945041297,0.21,-0.322854964406861,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2008,50,lag_1,1.47037216714144,-0.195063674601414,-0.0646420011291659,0.7,0.0757414829797827,0.35537103061443,0.03
"a. Pacific 
Northwest",2008,50,lag_2,1.47037216714144,0.416333837928494,0.127243669088036,0.45,0.287681478264564,0.0624946668179992,0.71
"a. Pacific 
Northwest",2008,90,lag_0,1.64214459029239,-1.3602656824144,0.230868561222735,0.17,-0.322854964406861,-0.190836836504165,0.26
"a. Pacific 
Northwest",2008,90,lag_1,1.64214459029239,-0.195063674601414,0.0134538875233324,0.94,0.0757414829797827,0.165476926473206,0.33
"a. Pacific 
Northwest",2008,90,lag_2,1.64214459029239,0.416333837928494,0.382683344252227,0.02,0.287681478264564,-0.179605197910766,0.29
"a. Pacific 
Northwest",2009,10,lag_0,0.741482145694454,0.216208894784745,-0.196486014597303,0.24,-0.747855058060904,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2009,10,lag_1,0.741482145694454,-1.3602656824144,-0.148174357518156,0.38,-0.322854964406861,0.362425254128277,0.03
"a. Pacific 
Northwest",2009,10,lag_2,0.741482145694454,-0.195063674601414,-0.110232893677887,0.52,0.0757414829797827,0.183847222182792,0.28
"a. Pacific 
Northwest",2009,50,lag_0,1.43167174982283,0.216208894784745,-0.212817945041297,0.21,-0.747855058060904,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2009,50,lag_1,1.43167174982283,-1.3602656824144,-0.0646420011291659,0.7,-0.322854964406861,0.35537103061443,0.03
"a. Pacific 
Northwest",2009,50,lag_2,1.43167174982283,-0.195063674601414,0.127243669088036,0.45,0.0757414829797827,0.0624946668179992,0.71
"a. Pacific 
Northwest",2009,90,lag_0,1.58367363945149,0.216208894784745,0.230868561222735,0.17,-0.747855058060904,-0.190836836504165,0.26
"a. Pacific 
Northwest",2009,90,lag_1,1.58367363945149,-1.3602656824144,0.0134538875233324,0.94,-0.322854964406861,0.165476926473206,0.33
"a. Pacific 
Northwest",2009,90,lag_2,1.58367363945149,-0.195063674601414,0.382683344252227,0.02,0.0757414829797827,-0.179605197910766,0.29
"a. Pacific 
Northwest",2010,10,lag_0,0.782383987873094,-0.866764700222095,-0.196486014597303,0.24,0.064914423854309,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2010,10,lag_1,0.782383987873094,0.216208894784745,-0.148174357518156,0.38,-0.747855058060904,0.362425254128277,0.03
"a. Pacific 
Northwest",2010,10,lag_2,0.782383987873094,-1.3602656824144,-0.110232893677887,0.52,-0.322854964406861,0.183847222182792,0.28
"a. Pacific 
Northwest",2010,50,lag_0,1.48128828311468,-0.866764700222095,-0.212817945041297,0.21,0.064914423854309,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2010,50,lag_1,1.48128828311468,0.216208894784745,-0.0646420011291659,0.7,-0.747855058060904,0.35537103061443,0.03
"a. Pacific 
Northwest",2010,50,lag_2,1.48128828311468,-1.3602656824144,0.127243669088036,0.45,-0.322854964406861,0.0624946668179992,0.71
"a. Pacific 
Northwest",2010,90,lag_0,1.55593349822988,-0.866764700222095,0.230868561222735,0.17,0.064914423854309,-0.190836836504165,0.26
"a. Pacific 
Northwest",2010,90,lag_1,1.55593349822988,0.216208894784745,0.0134538875233324,0.94,-0.747855058060904,0.165476926473206,0.33
"a. Pacific 
Northwest",2010,90,lag_2,1.55593349822988,-1.3602656824144,0.382683344252227,0.02,-0.322854964406861,-0.179605197910766,0.29
"a. Pacific 
Northwest",2011,10,lag_0,0.765820085271995,-1.46398732337558,-0.196486014597303,0.24,0.924487316696779,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2011,10,lag_1,0.765820085271995,-0.866764700222095,-0.148174357518156,0.38,0.064914423854309,0.362425254128277,0.03
"a. Pacific 
Northwest",2011,10,lag_2,0.765820085271995,0.216208894784745,-0.110232893677887,0.52,-0.747855058060904,0.183847222182792,0.28
"a. Pacific 
Northwest",2011,50,lag_0,1.51691223725334,-1.46398732337558,-0.212817945041297,0.21,0.924487316696779,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2011,50,lag_1,1.51691223725334,-0.866764700222095,-0.0646420011291659,0.7,0.064914423854309,0.35537103061443,0.03
"a. Pacific 
Northwest",2011,50,lag_2,1.51691223725334,0.216208894784745,0.127243669088036,0.45,-0.747855058060904,0.0624946668179992,0.71
"a. Pacific 
Northwest",2011,90,lag_0,1.60728007807208,-1.46398732337558,0.230868561222735,0.17,0.924487316696779,-0.190836836504165,0.26
"a. Pacific 
Northwest",2011,90,lag_1,1.60728007807208,-0.866764700222095,0.0134538875233324,0.94,0.064914423854309,0.165476926473206,0.33
"a. Pacific 
Northwest",2011,90,lag_2,1.60728007807208,0.216208894784745,0.382683344252227,0.02,-0.747855058060904,-0.179605197910766,0.29
"a. Pacific 
Northwest",2012,10,lag_0,0.775007650194774,-0.600513697359867,-0.196486014597303,0.24,0.0304639235411174,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2012,10,lag_1,0.775007650194774,-1.46398732337558,-0.148174357518156,0.38,0.924487316696779,0.362425254128277,0.03
"a. Pacific 
Northwest",2012,10,lag_2,0.775007650194774,-0.866764700222095,-0.110232893677887,0.52,0.064914423854309,0.183847222182792,0.28
"a. Pacific 
Northwest",2012,50,lag_0,1.43235569998257,-0.600513697359867,-0.212817945041297,0.21,0.0304639235411174,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2012,50,lag_1,1.43235569998257,-1.46398732337558,-0.0646420011291659,0.7,0.924487316696779,0.35537103061443,0.03
"a. Pacific 
Northwest",2012,50,lag_2,1.43235569998257,-0.866764700222095,0.127243669088036,0.45,0.064914423854309,0.0624946668179992,0.71
"a. Pacific 
Northwest",2012,90,lag_0,1.65217389210813,-0.600513697359867,0.230868561222735,0.17,0.0304639235411174,-0.190836836504165,0.26
"a. Pacific 
Northwest",2012,90,lag_1,1.65217389210813,-1.46398732337558,0.0134538875233324,0.94,0.924487316696779,0.165476926473206,0.33
"a. Pacific 
Northwest",2012,90,lag_2,1.65217389210813,-0.866764700222095,0.382683344252227,0.02,0.064914423854309,-0.179605197910766,0.29
"a. Pacific 
Northwest",2013,10,lag_0,0.72025073091482,0.389148568501191,-0.196486014597303,0.24,0.496299516742056,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2013,10,lag_1,0.72025073091482,-0.600513697359867,-0.148174357518156,0.38,0.0304639235411174,0.362425254128277,0.03
"a. Pacific 
Northwest",2013,10,lag_2,0.72025073091482,-1.46398732337558,-0.110232893677887,0.52,0.924487316696779,0.183847222182792,0.28
"a. Pacific 
Northwest",2013,50,lag_0,1.39882229956255,0.389148568501191,-0.212817945041297,0.21,0.496299516742056,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2013,50,lag_1,1.39882229956255,-0.600513697359867,-0.0646420011291659,0.7,0.0304639235411174,0.35537103061443,0.03
"a. Pacific 
Northwest",2013,50,lag_2,1.39882229956255,-1.46398732337558,0.127243669088036,0.45,0.924487316696779,0.0624946668179992,0.71
"a. Pacific 
Northwest",2013,90,lag_0,1.52196121528427,0.389148568501191,0.230868561222735,0.17,0.496299516742056,-0.190836836504165,0.26
"a. Pacific 
Northwest",2013,90,lag_1,1.52196121528427,-0.600513697359867,0.0134538875233324,0.94,0.0304639235411174,0.165476926473206,0.33
"a. Pacific 
Northwest",2013,90,lag_2,1.52196121528427,-1.46398732337558,0.382683344252227,0.02,0.924487316696779,-0.179605197910766,0.29
"a. Pacific 
Northwest",2014,10,lag_0,0.812063410520189,1.06209441443538,-0.196486014597303,0.24,-0.777435281855939,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2014,10,lag_1,0.812063410520189,0.389148568501191,-0.148174357518156,0.38,0.496299516742056,0.362425254128277,0.03
"a. Pacific 
Northwest",2014,10,lag_2,0.812063410520189,-0.600513697359867,-0.110232893677887,0.52,0.0304639235411174,0.183847222182792,0.28
"a. Pacific 
Northwest",2014,50,lag_0,1.46025810950422,1.06209441443538,-0.212817945041297,0.21,-0.777435281855939,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2014,50,lag_1,1.46025810950422,0.389148568501191,-0.0646420011291659,0.7,0.496299516742056,0.35537103061443,0.03
"a. Pacific 
Northwest",2014,50,lag_2,1.46025810950422,-0.600513697359867,0.127243669088036,0.45,0.0304639235411174,0.0624946668179992,0.71
"a. Pacific 
Northwest",2014,90,lag_0,1.6413010739795,1.06209441443538,0.230868561222735,0.17,-0.777435281855939,-0.190836836504165,0.26
"a. Pacific 
Northwest",2014,90,lag_1,1.6413010739795,0.389148568501191,0.0134538875233324,0.94,0.496299516742056,0.165476926473206,0.33
"a. Pacific 
Northwest",2014,90,lag_2,1.6413010739795,-0.600513697359867,0.382683344252227,0.02,0.0304639235411174,-0.179605197910766,0.29
"a. Pacific 
Northwest",2015,10,lag_0,0.683855050819421,2.96531424618395,-0.196486014597303,0.24,-0.860775441437609,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2015,10,lag_1,0.683855050819421,1.06209441443538,-0.148174357518156,0.38,-0.777435281855939,0.362425254128277,0.03
"a. Pacific 
Northwest",2015,10,lag_2,0.683855050819421,0.389148568501191,-0.110232893677887,0.52,0.496299516742056,0.183847222182792,0.28
"a. Pacific 
Northwest",2015,50,lag_0,1.43192687862275,2.96531424618395,-0.212817945041297,0.21,-0.860775441437609,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2015,50,lag_1,1.43192687862275,1.06209441443538,-0.0646420011291659,0.7,-0.777435281855939,0.35537103061443,0.03
"a. Pacific 
Northwest",2015,50,lag_2,1.43192687862275,0.389148568501191,0.127243669088036,0.45,0.496299516742056,0.0624946668179992,0.71
"a. Pacific 
Northwest",2015,90,lag_0,1.64088920160419,2.96531424618395,0.230868561222735,0.17,-0.860775441437609,-0.190836836504165,0.26
"a. Pacific 
Northwest",2015,90,lag_1,1.64088920160419,1.06209441443538,0.0134538875233324,0.94,-0.777435281855939,0.165476926473206,0.33
"a. Pacific 
Northwest",2015,90,lag_2,1.64088920160419,0.389148568501191,0.382683344252227,0.02,0.496299516742056,-0.179605197910766,0.29
"a. Pacific 
Northwest",2016,10,lag_0,0.632613961810794,1.44687439666547,-0.196486014597303,0.24,0.880898486441927,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2016,10,lag_1,0.632613961810794,2.96531424618395,-0.148174357518156,0.38,-0.860775441437609,0.362425254128277,0.03
"a. Pacific 
Northwest",2016,10,lag_2,0.632613961810794,1.06209441443538,-0.110232893677887,0.52,-0.777435281855939,0.183847222182792,0.28
"a. Pacific 
Northwest",2016,50,lag_0,1.27792553084895,1.44687439666547,-0.212817945041297,0.21,0.880898486441927,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2016,50,lag_1,1.27792553084895,2.96531424618395,-0.0646420011291659,0.7,-0.860775441437609,0.35537103061443,0.03
"a. Pacific 
Northwest",2016,50,lag_2,1.27792553084895,1.06209441443538,0.127243669088036,0.45,-0.777435281855939,0.0624946668179992,0.71
"a. Pacific 
Northwest",2016,90,lag_0,1.61356726952946,1.44687439666547,0.230868561222735,0.17,0.880898486441927,-0.190836836504165,0.26
"a. Pacific 
Northwest",2016,90,lag_1,1.61356726952946,2.96531424618395,0.0134538875233324,0.94,-0.860775441437609,0.165476926473206,0.33
"a. Pacific 
Northwest",2016,90,lag_2,1.61356726952946,1.06209441443538,0.382683344252227,0.02,-0.777435281855939,-0.179605197910766,0.29
"a. Pacific 
Northwest",2017,10,lag_0,0.685607135251982,0.13051411438978,-0.196486014597303,0.24,1.60955900289889,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2017,10,lag_1,0.685607135251982,1.44687439666547,-0.148174357518156,0.38,0.880898486441927,0.362425254128277,0.03
"a. Pacific 
Northwest",2017,10,lag_2,0.685607135251982,2.96531424618395,-0.110232893677887,0.52,-0.860775441437609,0.183847222182792,0.28
"a. Pacific 
Northwest",2017,50,lag_0,1.52313957121659,0.13051411438978,-0.212817945041297,0.21,1.60955900289889,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2017,50,lag_1,1.52313957121659,1.44687439666547,-0.0646420011291659,0.7,0.880898486441927,0.35537103061443,0.03
"a. Pacific 
Northwest",2017,50,lag_2,1.52313957121659,2.96531424618395,0.127243669088036,0.45,-0.860775441437609,0.0624946668179992,0.71
"a. Pacific 
Northwest",2017,90,lag_0,1.576008719452,0.13051411438978,0.230868561222735,0.17,1.60955900289889,-0.190836836504165,0.26
"a. Pacific 
Northwest",2017,90,lag_1,1.576008719452,1.44687439666547,0.0134538875233324,0.94,0.880898486441927,0.165476926473206,0.33
"a. Pacific 
Northwest",2017,90,lag_2,1.576008719452,2.96531424618395,0.382683344252227,0.02,-0.860775441437609,-0.179605197910766,0.29
"a. Pacific 
Northwest",2018,10,lag_0,0.669472481447052,0.562844175550711,-0.196486014597303,0.24,-0.332400249883383,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2018,10,lag_1,0.669472481447052,0.13051411438978,-0.148174357518156,0.38,1.60955900289889,0.362425254128277,0.03
"a. Pacific 
Northwest",2018,10,lag_2,0.669472481447052,1.44687439666547,-0.110232893677887,0.52,0.880898486441927,0.183847222182792,0.28
"a. Pacific 
Northwest",2018,50,lag_0,1.46469498890203,0.562844175550711,-0.212817945041297,0.21,-0.332400249883383,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2018,50,lag_1,1.46469498890203,0.13051411438978,-0.0646420011291659,0.7,1.60955900289889,0.35537103061443,0.03
"a. Pacific 
Northwest",2018,50,lag_2,1.46469498890203,1.44687439666547,0.127243669088036,0.45,0.880898486441927,0.0624946668179992,0.71
"a. Pacific 
Northwest",2018,90,lag_0,1.65257184043198,0.562844175550711,0.230868561222735,0.17,-0.332400249883383,-0.190836836504165,0.26
"a. Pacific 
Northwest",2018,90,lag_1,1.65257184043198,0.13051411438978,0.0134538875233324,0.94,1.60955900289889,0.165476926473206,0.33
"a. Pacific 
Northwest",2018,90,lag_2,1.65257184043198,1.44687439666547,0.382683344252227,0.02,0.880898486441927,-0.179605197910766,0.29
"a. Pacific 
Northwest",2019,10,lag_0,0.683569523884682,0.244972546113625,-0.196486014597303,0.24,-0.443411708009687,-0.0884220362288098,0.6
"a. Pacific 
Northwest",2019,10,lag_1,0.683569523884682,0.562844175550711,-0.148174357518156,0.38,-0.332400249883383,0.362425254128277,0.03
"a. Pacific 
Northwest",2019,10,lag_2,0.683569523884682,0.13051411438978,-0.110232893677887,0.52,1.60955900289889,0.183847222182792,0.28
"a. Pacific 
Northwest",2019,50,lag_0,1.30255810271516,0.244972546113625,-0.212817945041297,0.21,-0.443411708009687,-0.0120872302553006,0.94
"a. Pacific 
Northwest",2019,50,lag_1,1.30255810271516,0.562844175550711,-0.0646420011291659,0.7,-0.332400249883383,0.35537103061443,0.03
"a. Pacific 
Northwest",2019,50,lag_2,1.30255810271516,0.13051411438978,0.127243669088036,0.45,1.60955900289889,0.0624946668179992,0.71
"a. Pacific 
Northwest",2019,90,lag_0,1.537171610195,0.244972546113625,0.230868561222735,0.17,-0.443411708009687,-0.190836836504165,0.26
"a. Pacific 
Northwest",2019,90,lag_1,1.537171610195,0.562844175550711,0.0134538875233324,0.94,-0.332400249883383,0.165476926473206,0.33
"a. Pacific 
Northwest",2019,90,lag_2,1.537171610195,0.13051411438978,0.382683344252227,0.02,1.60955900289889,-0.179605197910766,0.29
"a. Pacific 
Northwest",2020,10,lag_0,0.747593906778555,0.44105280864936,-0.196486014597303,0.24,-0.543619240503574,-0.0884220362288098,0.6
